id,pond_id,species_id,total_seed,started_at,finished_at,remark,created_at,updated_at,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,extracted_at,subscription_type,ordered_at,hatchery_id,total_seed_type,hatchery_name,pond_name,pond_length,pond_width,pond_depth
19529,37064,,160000,2022-12-04 00:00:00.000,2023-04-14 00:00:00.000,#SiklusFarm,2022-11-15 08:02:26.000,2023-06-05 00:03:14.000,1600.0,0.0,1.25,140.0,40.0,2024-04-12 17:02:22.000,Free,2023-04-04 00:00:00.000,1026.0,net,CV Manunggal Rasa,E2,40.0,40.0,1.2
24204,38741,1.0,296348,2023-07-14 00:00:00.000,2023-10-26 00:00:00.000,#SiklusFarm,2023-07-16 14:42:10.000,2023-11-04 08:43:34.000,1710.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-07-16 14:42:10.000,54.0,net,PT. Suri Tani Pamuka,B5,50.0,34.2,2.0
18611,31450,1.0,230490,2022-10-17 00:00:00.000,2023-01-11 00:00:00.000,#SiklusFarm,2022-10-01 07:51:21.000,2023-06-05 00:03:13.000,1947.69,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-01 07:51:21.000,83.0,actual,CV Raja Benur,A9,50.96,38.22,1.2
17044,34066,,691488,2022-04-12 00:00:00.000,2022-06-27 00:00:00.000,,2022-07-06 08:08:52.000,2022-07-19 00:07:48.000,2250.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,77.0,actual,Suri Tani Pemuka Anyer,F1,47.45,47.42,1.5
25890,12271,,121011,2021-02-16 00:00:00.000,2021-05-07 00:00:00.000,#CustomerBD,2023-09-29 02:47:16.000,2023-09-29 09:08:18.000,1000.01,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,27.0,gross,PT. Citra Larva Cemerlang,A1,36.51,27.39,1.0
20771,38477,1.0,33000,2023-01-15 00:00:00.000,2023-03-17 00:00:00.000,#TBR01,2023-02-08 11:26:10.000,2023-03-21 22:07:00.000,1225.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,actual,CV Raja Benur,Z1,27.0,17.0,1.0
28067,46258,,156086,2023-12-30 00:00:00.000,2024-03-27 00:00:00.000,,2023-12-12 04:54:22.000,2024-04-04 08:10:06.000,803.84,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-12-12 04:54:22.000,,actual,,A5,32.0,32.0,1.5
11339,23671,1.0,55000,2021-08-09 00:00:00.000,2021-10-30 00:00:00.000,,2021-08-10 08:17:56.000,2021-12-07 14:32:42.000,625.0,0.0,1.25,120.0,40.0,2024-04-12 17:02:22.000,Free,2021-08-20 05:59:07.000,3.0,gross,PT. Central Proteinaprima Tbk,WM2,28.87,21.65,1.0
18292,32724,1.0,20000,2022-09-14 00:00:00.000,2022-10-23 00:00:00.000,#SiklusTebar,2022-09-14 00:47:24.000,2022-11-14 00:20:02.000,2100.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-09-14 00:47:24.000,,actual,,JUMITO SUKSES 1,100.0,21.0,1.5
15772,32208,,75000,2022-04-25 00:00:00.000,2022-06-28 00:00:00.000,#SiklusTebar,2022-05-05 14:02:36.000,2022-08-30 05:13:12.000,700.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,3.0,net,PT. Central Proteinaprima Tbk,A1,28.0,25.0,1.0
17828,30344,1.0,4000,2022-08-16 00:00:00.000,2022-10-21 00:00:00.000,,2022-08-16 13:21:56.000,2022-10-21 01:17:33.000,7.07,0.0,4.0,100.0,55.0,2024-04-12 17:02:22.000,Free,,66.0,net,UD. Benur Ndaru Laut,KOLAM 1,3.0,3.0,1.0
18614,32638,1.0,290400,2022-10-16 00:00:00.000,2023-01-09 00:00:00.000,#SiklusFarm,2022-10-01 07:51:27.000,2023-06-05 00:03:13.000,2041.8,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-01 07:51:27.000,79.0,actual,PT Hisenor Technology Indonesia,A12,52.18,39.13,1.2
18543,32961,1.0,27800,2022-09-28 00:00:00.000,2022-11-20 00:00:00.000,#SiklusTebar,2022-09-27 23:35:56.000,2022-12-18 00:04:54.000,1600.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-12-13 11:22:55.000,55.0,gross,CV. Dewi Windu,SUPRIYADI SUKSES 1,40.0,40.0,1.5
18742,36097,1.0,451950,2022-08-16 00:00:00.000,2022-11-13 00:00:00.000,#SiklusBDDimas,2022-10-06 12:16:14.000,2022-11-20 00:08:45.000,3025.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-06 12:16:14.000,1000.0,actual,AGAPE Hatchery,B3,55.0,55.0,1.2
28766,38477,1.0,50000,2024-01-06 00:00:00.000,2024-02-26 00:00:00.000,#TBRJember2024,2024-01-09 07:35:57.000,2024-02-26 13:02:12.000,459.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,net,CV Raja Benur,Z1,27.0,17.0,1.0
22689,40719,1.0,60000,2023-05-28 00:00:00.000,2023-08-22 00:00:00.000,#TBR01,2023-05-28 23:25:19.000,2023-08-27 10:24:02.000,504.0,0.0,1.25,120.0,70.0,2024-04-12 17:02:22.000,Free,,83.0,net,CV Raja Benur,M2,28.0,18.0,1.0
27976,46160,,117302,2023-12-28 00:00:00.000,2024-03-13 00:00:00.000,,2023-12-07 11:51:25.000,2024-03-20 00:08:17.000,635.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Paid,,,actual,,Kolam C,23.0,27.6,1.2
16513,30610,,200000,2022-06-14 00:00:00.000,2022-08-28 00:00:00.000,#JT12,2022-06-08 11:49:30.000,2024-01-03 16:17:04.000,1450.0,0.0,1.5,100.0,45.0,2024-04-12 17:02:22.000,Free,,77.0,net,Suri Tani Pemuka Anyer,D,50.0,29.0,1.2
17887,33334,1.0,300000,2022-05-20 00:00:00.000,2022-07-17 00:00:00.000,,2022-08-20 12:01:02.000,2022-08-20 12:27:19.000,1600.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,,gross,,A2,35.0,35.0,1.4
22894,40891,,94997,2023-05-31 00:00:00.000,2023-09-13 00:00:00.000,#SiklusFarm,2023-06-05 02:11:24.000,2023-09-20 00:08:30.000,1067.5,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,16.0,actual,PT. Centralpertiwi Bahari - Hatchery Situbondo,C7,30.0,29.0,1.0
25391,43125,1.0,100000,2023-09-08 00:00:00.000,2023-12-08 00:00:00.000,,2023-09-08 11:21:06.000,2023-12-15 00:14:19.000,700.0,0.0,1.25,120.0,40.0,2024-04-12 17:02:22.000,Free,2023-09-08 11:21:06.000,1025.0,net,PT. Matahari Cipta Sentosa (Unit Hatchery Yogyakarta),KENDAL P1,30.0,30.0,1.5
14506,30535,1.0,30000,2022-02-25 00:00:00.000,2022-06-05 00:00:00.000,,2022-02-22 12:57:12.000,2022-06-05 14:32:06.000,100.0,0.0,1.25,100.0,30.0,2024-04-12 17:02:22.000,Free,2022-02-22 12:57:12.000,,net,,A1,11.55,8.66,1.3
15301,16048,,39667,2022-03-06 00:00:00.000,2022-06-12 00:00:00.000,,2022-04-04 11:19:55.000,2022-06-12 05:44:55.000,1092.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,24.0,actual,PT. Prima Larvae,C1,42.97,32.23,2.0
18745,36100,1.0,458480,2022-08-16 00:00:00.000,2022-11-17 00:00:00.000,#SikluSBDDimas,2022-10-06 12:18:01.000,2022-11-24 00:05:10.000,3025.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-06 12:18:01.000,1000.0,actual,AGAPE Hatchery,B6,55.0,55.0,1.2
11149,20894,1.0,70000,2021-07-26 00:00:00.000,2021-09-03 00:00:00.000,,2021-07-26 10:06:39.000,2021-09-10 00:04:28.000,1500.0,0.0,1.2,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-08-02 06:41:56.000,,,,Petak 1 Utara,44.72,33.54,
17626,34311,1.0,84192,2022-08-19 00:00:00.000,2022-10-09 00:00:00.000,#SiklusFarm,2022-08-08 23:49:44.000,2023-06-05 00:03:12.000,1000.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-08-08 23:49:44.000,26.0,actual,PT. Suri Tani Pemuka Unit Hatchery Indramayu,A3,40.0,40.0,1.0
24688,42867,1.0,253773,2023-08-05 00:00:00.000,2023-12-04 00:00:00.000,#SiklusFarm,2023-08-08 08:10:35.000,2023-12-08 04:11:13.000,1517.0,0.0,1.25,121.0,55.0,2024-04-12 17:02:22.000,Free,2023-08-08 08:10:35.000,20.0,actual,PT. Maju Tambak Sumur,B3,41.0,37.0,1.2
22588,40445,1.0,400000,2023-05-10 00:00:00.000,2023-06-19 00:00:00.000,#VietProject23,2023-05-24 00:41:48.000,2023-08-31 04:49:13.000,1600.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1051.0,gross,CP,A1,40.0,40.0,1.2
26914,45041,1.0,500000,2023-10-23 00:00:00.000,2023-12-20 00:00:00.000,#VietProject23,2023-10-25 02:13:36.000,2023-12-27 15:29:07.000,1156.0,3.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1053.0,actual,Ánh Dương,A02,34.0,34.0,1.6
17875,33480,1.0,74000,2022-08-20 00:00:00.000,2022-10-15 00:00:00.000,#SiklusTebar,2022-08-19 22:53:09.000,2022-12-13 13:16:56.000,2610.0,1.0,1.0,90.0,45.0,2024-04-12 17:02:22.000,Free,,55.0,actual,CV. Dewi Windu,W2,58.0,45.0,1.0
11853,21223,1.0,50000,2021-09-08 00:00:00.000,2021-11-24 00:00:00.000,,2021-09-08 23:41:54.000,2021-11-29 03:31:06.000,2022.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-09-09 12:48:35.000,,,,A,51.92,38.94,
17063,34064,,1037458,2022-03-28 00:00:00.000,2022-06-06 00:00:00.000,,2022-07-06 08:43:40.000,2022-07-06 09:12:54.000,3600.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,77.0,actual,Suri Tani Pemuka Anyer,A9,60.0,60.0,1.5
18538,34708,2.0,300000,2022-09-27 00:00:00.000,2023-01-17 00:00:00.000,,2022-09-27 08:02:21.000,2023-01-20 05:50:55.000,4999.9,0.0,1.25,112.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,D02,70.71,70.71,1.5
21661,30344,1.0,2800,2023-04-07 00:00:00.000,2023-05-28 00:00:00.000,,2023-04-07 00:44:25.000,2023-06-04 00:09:10.000,7.07,,2.5,90.0,55.0,2024-04-12 17:02:22.000,Free,,66.0,net,UD. Benur Ndaru Laut,KOLAM 1,3.0,3.0,1.0
28843,30344,1.0,3500,2024-01-13 00:00:00.000,2024-03-04 00:00:00.000,,2024-01-14 01:00:18.000,2024-03-11 00:41:38.000,7.07,0.0,3.0,120.0,55.0,2024-04-12 17:02:22.000,Free,,66.0,net,UD. Benur Ndaru Laut,KOLAM 1,3.0,3.0,1.0
21360,38477,1.0,37500,2023-03-21 00:00:00.000,2023-05-17 00:00:00.000,#TBR01,2023-03-22 23:46:07.000,2023-05-24 11:52:19.000,459.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,net,CV Raja Benur,Z1,27.0,17.0,1.0
10201,24020,,60000,2021-06-30 00:00:00.000,2021-09-25 00:00:00.000,,2021-06-09 03:52:45.000,2021-09-30 12:29:57.000,1000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-08-07 05:09:07.000,,,,A,36.51,27.39,1.2
15809,32260,1.0,75000,2022-05-05 00:00:00.000,2022-07-06 00:00:00.000,#SiklusTebar,2022-05-06 14:03:41.000,2022-08-22 06:01:38.000,588.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-05-06 14:03:41.000,25.0,net,PT. Matahari Cipta Sentosa (Unit Hatchery Paiton),1,42.0,14.0,1.3
18027,32998,1.0,80000,2022-08-28 00:00:00.000,2022-11-20 00:00:00.000,#SiklusTebar,2022-08-29 08:31:26.000,2022-11-29 01:05:55.000,900.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-08-29 08:31:26.000,1013.0,net,Benur TOP,Kolam2,30.0,30.0,2.0
23709,41767,,164000,2023-07-08 00:00:00.000,2023-11-17 00:00:00.000,#SiklusFarm,2023-06-30 03:34:27.000,2023-11-24 00:07:29.000,1292.0,0.0,1.25,140.0,40.0,2024-04-12 17:02:22.000,Free,2023-11-10 04:26:43.000,1022.0,net,Windu Segara Anyar,D1,34.0,38.0,1.3
29264,45479,1.0,50000,2024-01-31 00:00:00.000,2024-03-13 00:00:00.000,#TBRBanyuwangi2024,2024-01-31 22:40:32.000,2024-03-17 14:45:30.000,780.0,0.0,1.25,90.0,80.0,2024-04-12 17:02:22.000,Paid,2024-01-31 22:40:32.000,1031.0,net,PT Benur Bahari Bersama,A1,30.0,26.0,1.0
12861,18353,,793531,2021-11-03 00:00:00.000,2022-01-09 00:00:00.000,,2021-11-01 01:49:29.000,2022-02-02 08:48:06.000,4280.0,0.0,1.25,95.0,45.0,2024-04-12 17:02:22.000,Free,2021-11-01 01:49:31.000,38.0,net,PT. Suri Tani Pemuka Hatchery Canti,D6,75.54,56.66,1.6
24695,42844,1.0,232083,2023-08-05 00:00:00.000,2023-11-27 00:00:00.000,#SiklusFarm,2023-08-08 08:22:57.000,2023-12-01 21:28:43.000,1386.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-08-08 08:22:57.000,20.0,actual,PT. Maju Tambak Sumur,B10,42.0,33.0,1.15
18834,30610,1.0,190000,2022-10-25 00:00:00.000,2023-01-15 00:00:00.000,#JT12,2022-10-13 03:54:57.000,2024-01-03 16:16:25.000,1450.0,0.0,1.3,120.0,45.0,2024-04-12 17:02:22.000,Free,2022-10-25 16:52:31.000,83.0,net,CV Raja Benur,D,50.0,29.0,1.2
17879,31246,1.0,179200,2022-08-20 00:00:00.000,2022-10-17 00:00:00.000,,2022-08-20 04:24:16.000,2022-11-18 00:09:31.000,737.0,0.0,1.25,105.0,40.0,2024-04-12 17:02:22.000,Free,2022-08-20 04:24:16.000,1007.0,net,CV. Mitra Larva Sejahtera,B1,33.5,22.0,1.2
5435,16048,,351750,2020-08-11 00:00:00.000,2020-10-07 00:00:00.000,,2020-08-12 02:23:56.000,2020-11-18 00:05:42.000,1385.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2020-08-12 02:23:56.000,,,,C1,42.97,32.23,2.0
10169,21223,1.0,20000,2021-06-04 00:00:00.000,2021-07-20 00:00:00.000,,2021-06-06 23:39:08.000,2021-07-28 09:23:34.000,2022.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,,,,A,51.92,38.94,
15773,32257,1.0,200000,2022-03-16 00:00:00.000,2022-07-17 00:00:00.000,#SiklusTebar,2022-05-05 14:37:01.000,2022-08-25 06:52:51.000,1000.0,0.0,1.25,150.0,55.0,2024-04-12 17:02:22.000,Free,,3.0,net,PT. Central Proteinaprima Tbk,A1,40.0,25.0,1.0
17269,32354,1.0,150000,2022-07-28 00:00:00.000,2022-09-30 00:00:00.000,,2022-07-19 03:08:32.000,2022-10-24 02:44:14.000,1296.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,,gross,,A2,36.0,36.0,1.2
24331,39929,1.0,520000,2023-07-21 00:00:00.000,2023-09-19 00:00:00.000,#VietProject23,2023-07-21 10:01:17.000,2023-09-19 06:16:32.000,2500.0,6.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1049.0,gross,Việt Úc,Ao 1,50.0,50.0,1.2
27149,44517,1.0,70000,2023-11-01 00:00:00.000,2024-01-11 00:00:00.000,#TBR04,2023-11-01 08:01:57.000,2024-01-12 03:12:44.000,504.0,0.0,1.25,130.0,55.0,2024-04-12 17:02:22.000,Free,2023-11-01 08:01:57.000,1065.0,actual,"PT. Suri Tani Pemuka, Hatchery Negara Bali",A4,24.0,21.0,1.3
25273,43477,1.0,72000,2023-09-03 00:00:00.000,2023-10-17 00:00:00.000,#TBR01,2023-09-04 00:29:34.000,2023-10-22 13:26:50.000,810.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,actual,CV Raja Benur,Sodiq1,30.0,27.0,1.2
25441,43462,1.0,51000,2023-08-21 00:00:00.000,2023-10-21 00:00:00.000,#BD-Katalis04,2023-09-12 06:39:29.000,2023-11-12 07:18:02.000,2000.0,0.0,1.2,120.0,45.0,2024-04-12 17:02:22.000,Free,2023-09-12 06:39:29.000,1038.0,net,BAP Kalianda,3.24.1.2 (F),40.0,50.0,0.8
8475,20894,1.0,60000,2021-02-24 00:00:00.000,2021-04-14 00:00:00.000,,2021-02-25 23:15:36.000,2021-04-20 04:14:10.000,1500.0,0.0,1.2,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-03-24 06:37:09.000,,,,Petak 1 Utara,44.72,33.54,
10009,23631,,100000,2021-05-15 00:00:00.000,2021-07-06 00:00:00.000,,2021-05-28 12:59:48.000,2021-12-10 01:45:31.000,1200.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,35.0,gross,PT Windu Alam Sentosa,C,40.0,30.0,
24444,42624,1.0,400000,2023-07-22 00:00:00.000,2023-10-26 00:00:00.000,#VietProject23,2023-07-26 23:50:10.000,2023-10-29 12:19:32.000,1200.0,10.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1057.0,gross,Đại Phát,Ao 1,40.0,30.0,10.0
25582,43818,1.0,25500,2023-09-28 00:00:00.000,2023-11-30 00:00:00.000,#BD-Katalis04,2023-09-18 03:11:11.000,2023-12-15 14:29:34.000,2000.0,0.0,1.2,120.0,45.0,2024-04-12 17:02:22.000,Free,2023-09-18 03:11:11.000,1038.0,net,BAP Kalianda,3.25.6.2 (L),50.0,40.0,0.8
22264,38735,1.0,341376,2023-05-05 00:00:00.000,2023-06-18 00:00:00.000,#SiklusFarm,2023-05-06 23:55:41.000,2023-06-20 13:48:32.000,2537.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,,49.0,net,Hatchery PT. Centralpertiwi Bahari - Hatchery Makassar,A11,60.0,42.28,2.0
24692,42841,1.0,247266,2023-08-05 00:00:00.000,2023-12-04 00:00:00.000,#SiklusFarm,2023-08-08 08:17:17.000,2023-12-08 04:15:57.000,1470.0,0.0,1.25,121.0,55.0,2024-04-12 17:02:22.000,Free,2023-08-08 08:17:17.000,20.0,actual,PT. Maju Tambak Sumur,B7,42.0,35.0,1.05
20293,34734,2.0,310440,2023-01-06 00:00:00.000,2023-01-13 00:00:00.000,,2023-01-07 03:04:28.000,2023-11-07 07:05:46.000,35.0,0.0,1.25,7.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,N01,7.0,5.0,1.0
20614,38365,1.0,240000,2023-02-26 00:00:00.000,2023-05-13 00:00:00.000,#SiklusFarm,2023-01-31 12:45:14.000,2023-05-15 09:23:16.000,1600.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-24 07:46:15.000,1004.0,net,PT. Tri Karta Pratama - Total Kualitas Prima,B2,40.0,40.0,1.2
14579,30610,1.0,320000,2022-02-26 00:00:00.000,2022-04-24 00:00:00.000,#JT12,2022-02-27 08:14:55.000,2024-01-03 16:17:50.000,1450.0,0.0,2.5,120.0,45.0,2024-04-12 17:02:22.000,Free,2022-02-27 08:32:50.000,68.0,actual,PT. Delta Windu Purnama,D,50.0,29.0,1.2
22899,39674,,110830,2023-05-31 00:00:00.000,2023-09-13 00:00:00.000,#SiklusFarm,2023-06-05 02:24:32.000,2023-09-20 00:08:30.000,1000.0,0.0,1.25,120.0,20.0,2024-04-12 17:02:22.000,Free,,16.0,actual,PT. Centralpertiwi Bahari - Hatchery Situbondo,C4,32.0,31.25,2.1
7999,18399,,23912,2021-02-08 00:00:00.000,2021-04-26 00:00:00.000,,2021-01-31 06:42:29.000,2021-05-15 00:04:22.000,1000.0,0.0,1.25,90.0,45.0,2024-04-12 17:02:22.000,Free,2021-02-04 05:08:09.000,38.0,,PT. Suri Tani Pemuka Hatchery Canti,AX5,,,1.6
16165,32638,,164138,2022-05-15 00:00:00.000,2022-07-22 00:00:00.000,#SiklusFarm,2022-05-22 12:05:10.000,2023-05-17 09:00:00.000,2025.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-05-22 12:05:10.000,1004.0,actual,PT. Tri Karta Pratama - Total Kualitas Prima,A12,52.18,39.13,1.2
27748,40719,1.0,50000,2023-11-26 00:00:00.000,2024-01-28 00:00:00.000,#TBRJember2024,2023-11-27 05:44:52.000,2024-02-05 12:15:32.000,504.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,net,CV Raja Benur,M2,28.0,18.0,1.0
23340,30344,1.0,4500,2023-06-17 00:00:00.000,2023-09-29 00:00:00.000,,2023-06-17 13:48:41.000,2023-10-06 00:13:51.000,7.07,0.0,2.5,120.0,45.0,2024-04-12 17:02:22.000,Free,,,net,,KOLAM 1,3.0,3.0,1.0
20529,30344,1.0,3000,2023-01-25 00:00:00.000,2023-03-22 00:00:00.000,,2023-01-26 00:04:45.000,2023-03-29 00:08:36.000,7.07,0.0,3.5,120.0,55.0,2024-04-12 17:02:22.000,Free,,66.0,net,UD. Benur Ndaru Laut,KOLAM 1,3.0,3.0,1.0
26178,40445,1.0,300000,2023-10-06 00:00:00.000,2023-12-06 00:00:00.000,#VietProject23,2023-10-06 01:25:59.000,2023-12-08 06:57:07.000,1600.0,5.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Paid,,1077.0,gross,Gành Hào,A1,40.0,40.0,1.2
9998,23697,,75000,2021-04-27 00:00:00.000,2021-07-15 00:00:00.000,,2021-05-27 17:03:30.000,2021-08-11 04:26:14.000,1000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,,,,Tukul1,36.51,27.39,
24182,42223,1.0,150000,2023-07-20 00:00:00.000,2023-09-09 00:00:00.000,,2023-07-15 02:49:48.000,2023-09-09 09:43:48.000,1200.0,0.0,1.25,120.0,40.0,2024-04-12 17:02:22.000,Free,,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,K2,40.0,30.0,1.0
5253,14341,,124800,2020-07-26 00:00:00.000,2020-10-31 00:00:00.000,,2020-07-29 08:14:24.000,2020-11-12 07:39:43.000,1323.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2020-07-29 08:14:24.000,,,,A8,42.0,31.5,1.5
15005,31246,1.0,109620,2022-03-30 00:00:00.000,2022-06-17 00:00:00.000,,2022-03-19 04:58:56.000,2022-06-24 00:09:08.000,737.0,0.0,1.25,105.0,40.0,2024-04-12 17:02:22.000,Free,2022-03-19 05:07:37.000,1007.0,net,CV. Mitra Larva Sejahtera,B1,33.5,22.0,1.2
11928,12672,1.0,310500,2021-08-25 00:00:00.000,2021-11-16 00:00:00.000,,2021-09-15 03:06:22.000,2022-06-15 06:21:21.000,2951.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,19.0,gross,PT. Central Proteinaprima Hatchery Kalianda,P8,62.73,47.05,1.5
25204,38477,1.0,42000,2023-08-30 00:00:00.000,2023-10-21 00:00:00.000,#TBR01,2023-08-31 07:23:38.000,2023-10-26 06:50:30.000,459.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,net,CV Raja Benur,Z1,27.0,17.0,1.0
26255,44476,,500400,2023-09-23 00:00:00.000,2023-11-10 00:00:00.000,#BD-Katalis08,2023-10-09 05:51:57.000,2023-11-16 01:13:50.000,2500.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-10-09 05:51:57.000,51.0,net,PT. Prima Larvae,H6,50.0,50.0,1.3
9057,21898,1.0,120000,2021-03-11 00:00:00.000,2021-05-10 00:00:00.000,,2021-04-03 14:51:56.000,2021-05-16 07:17:39.000,636.0,,,,,2024-04-12 17:02:22.000,Free,,62.0,,CV. Pasific Harvest,Petak B,29.12,21.84,
11632,23631,1.0,100000,2021-08-24 00:00:00.000,2021-11-14 00:00:00.000,,2021-08-25 02:01:32.000,2021-12-06 12:41:36.000,1200.0,0.0,1.2,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-08-25 02:04:16.000,,gross,,C,40.0,30.0,
17751,20921,1.0,337456,2022-07-19 00:00:00.000,2022-10-25 00:00:00.000,#SiklusCustomerPermadi,2022-08-14 04:58:10.000,2022-11-01 00:08:59.000,3127.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,3.0,actual,PT. Central Proteinaprima Tbk,B11,53.0,59.0,1.5
23316,38746,1.0,540302,2023-06-12 00:00:00.000,2023-10-03 00:00:00.000,#SiklusFarm,2023-06-16 13:24:52.000,2023-10-06 00:11:33.000,2172.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,,49.0,net,Hatchery PT. Centralpertiwi Bahari - Hatchery Makassar,B10,60.0,36.2,2.0
27964,45502,1.0,75000,2023-12-06 00:00:00.000,2024-02-05 00:00:00.000,#TBR06,2023-12-07 03:06:49.000,2024-02-12 11:42:36.000,200.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1028.0,net,PT Matahari Sakti,A1,83.0,38.0,0.7
16251,30344,1.0,3000,2022-05-25 00:00:00.000,2022-07-16 00:00:00.000,,2022-05-24 15:46:58.000,2022-07-23 00:08:00.000,7.0,0.0,4.0,120.0,50.0,2024-04-12 17:02:22.000,Free,,,actual,,KOLAM 1,3.0,3.0,1.0
23377,38477,1.0,25000,2023-06-18 00:00:00.000,2023-08-18 00:00:00.000,#TBR01,2023-06-19 00:24:23.000,2023-08-27 11:01:00.000,459.0,0.0,1.25,80.0,100.0,2024-04-12 17:02:22.000,Free,,83.0,net,CV Raja Benur,Z1,27.0,17.0,1.0
24103,42271,,9820,2023-07-03 00:00:00.000,2023-09-08 00:00:00.000,,2023-07-12 06:14:19.000,2023-09-09 02:19:47.000,19.62,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Paid,,66.0,net,UD. Benur Ndaru Laut,KB2,5.0,5.0,1.0
27901,45479,1.0,50000,2023-12-03 00:00:00.000,2024-01-20 00:00:00.000,#TBR06,2023-12-04 21:56:08.000,2024-01-30 00:11:27.000,780.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,net,CV Raja Benur,A1,30.0,26.0,1.0
14604,25793,1.0,301842,2022-02-28 00:00:00.000,2022-06-10 00:00:00.000,,2022-02-28 11:47:06.000,2023-11-19 16:02:41.000,3220.0,0.0,1.5,120.0,40.0,2024-04-12 17:02:22.000,Free,,19.0,actual,PT. Central Proteinaprima Hatchery Kalianda,A3,65.52,49.14,1.2
24153,42343,1.0,100000,2023-07-10 00:00:00.000,2023-09-17 00:00:00.000,,2023-07-13 17:30:37.000,2023-09-17 04:16:08.000,840.0,0.0,1.25,120.0,40.0,2024-04-12 17:02:22.000,Free,2023-07-13 17:30:37.000,,net,,K1,30.0,28.0,1.0
14344,30344,1.0,3000,2022-02-15 00:00:00.000,2022-04-23 00:00:00.000,,2022-02-15 12:03:47.000,2022-04-30 00:04:14.000,7.0,,4.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,,gross,,KOLAM 1,3.0,3.0,1.0
